,Unnamed: 0,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population,Labels,Comp_Count,Truth_Label
775,775,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,5,60
776,776,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,4,60
777,777,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,3,62
778,778,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,13,4,68
779,779,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,4,60
780,780,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,13,1,61
781,781,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,1,62
782,782,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,2,62
783,783,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,13,3,70
784,784,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,3,60
785,785,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",True,13,2,60
786,786,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,2,60
787,787,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,13,4,70
788,788,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",True,13,3,70
789,789,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,13,2,70
790,790,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,1,60
791,791,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,13,3,70
792,792,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,13,2,61
793,793,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,13,3,61
794,794,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,0,62
795,795,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,13,4,59
796,796,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,13,4,70
797,797,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,13,3,61
798,798,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,3,60
799,799,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,4,60
800,800,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,3,60
801,801,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,1,62
802,802,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",True,13,4,70
803,803,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",True,13,3,60
804,804,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,3,60
805,805,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,2,60
806,806,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,13,5,70
807,807,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,2,62
808,808,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,13,2,60
809,809,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,13,2,61
810,810,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,13,6,59
811,811,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",True,14,3,122
812,812,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",True,14,4,133
813,813,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,14,4,133
814,814,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,14,4,114
815,815,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,3,116
816,816,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,2,116
817,817,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,14,2,120
818,818,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,2,115
819,819,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,1,116
820,820,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,3,116
821,821,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,3,115
822,822,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,1,116
823,823,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,14,2,122
824,824,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",True,14,2,116
825,825,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,14,5,133
826,826,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,3,115
827,827,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,0,116
828,828,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,14,3,114
829,829,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,14,3,133
830,830,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,1,116
831,831,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,4,115
832,832,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,2,116
833,833,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,1,115
834,834,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,3,115
835,835,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,14,4,120
836,836,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,2,116
837,837,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,14,4,122
838,838,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",True,14,4,120
839,839,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,14,3,120
840,840,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",True,14,2,115
841,841,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,14,4,133
842,842,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,14,2,114
843,843,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,14,1,122
844,844,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,1,116
845,845,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,14,5,114
846,846,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,14,3,114
847,847,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,14,3,114
848,848,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",True,14,2,122
849,849,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,14,3,122
850,850,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,14,3,120
851,851,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,4,115
852,852,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,14,3,120
853,853,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,4,115
854,854,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,2,115
855,855,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,2,115
856,856,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,3,115
857,857,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,2,116
858,858,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,14,3,115
